request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,800000000,0,800000000,2,r0:path:0:swap_tree_1,physical_failure
r1,0,180000010,1,180000010,1,r1:path:0:swap_tree_3,
r10,200000000,380000010,1,180000010,1,r10:path:0:swap_tree_4,
r11,200000000,430000010,1,230000010,1,r11:path:0:swap_tree_3,
r12,200000000,580000010,1,380000010,2,r12:path:0:swap_tree_4,
r13,200000000,580000010,1,380000010,2,r13:path:1:swap_tree_1,
r14,200000000,980000010,1,780000010,4,r14:path:0:swap_tree_3,
r15,200000000,780000010,1,580000010,3,r15:path:1:swap_tree_3,
r16,200000000,1000000000,0,800000000,1,r16:path:1:swap_tree_4,physical_failure
r17,200000000,980000010,1,780000010,4,r17:path:2:swap_tree_4,
r18,200000000,530000010,1,330000010,1,r18:path:0:swap_tree_2,
r19,200000000,1000000000,0,800000000,3,r19:path:0:swap_tree_1,physical_failure
r2,0,800000000,0,800000000,0,,
r20,400000000,680000010,1,280000010,1,r20:path:0:swap_tree_4,
r21,400000000,1200000000,0,800000000,3,r21:path:1:swap_tree_2,physical_failure
r22,400000000,980000010,1,580000010,3,r22:path:1:swap_tree_4,
r23,400000000,1200000000,0,800000000,4,r23:path:0:swap_tree_4,physical_failure
r24,400000000,1200000000,0,800000000,3,r24:path:2:swap_tree_0,physical_failure
r25,400000000,1200000000,0,800000000,4,r25:path:0:swap_tree_1,physical_failure
r26,400000000,630000010,1,230000010,1,r26:path:0:swap_tree_1,
r27,400000000,1200000000,0,800000000,4,r27:path:0:swap_tree_1,physical_failure
r28,400000000,630000010,1,230000010,1,r28:path:0:swap_tree_1,
r29,400000000,580000010,1,180000010,1,r29:path:0:swap_tree_3,
r3,0,280000010,1,280000010,1,r3:path:0:swap_tree_4,
r30,600000000,1400000000,0,800000000,2,r30:path:0:swap_tree_1,physical_failure
r31,600000000,1265000000,1,665000000,3,r31:path:0:swap_tree_2,
r32,600000000,880000010,1,280000010,1,r32:path:0:swap_tree_4,
r33,600000000,1400000000,0,800000000,3,r33:path:2:swap_tree_4,physical_failure
r34,600000000,780000010,1,180000010,1,r34:path:1:swap_tree_4,
r35,600000000,1400000000,0,800000000,3,r35:path:0:swap_tree_1,physical_failure
r36,600000000,980000010,1,380000010,2,r36:path:1:swap_tree_0,
r37,600000000,1180000010,1,580000010,3,r37:path:1:swap_tree_0,
r38,600000000,830000010,1,230000010,1,r38:path:1:swap_tree_4,
r39,600000000,980000010,1,380000010,2,r39:path:0:swap_tree_4,
r4,0,800000000,0,800000000,0,,
r5,0,800000000,0,800000000,3,r5:path:0:swap_tree_4,physical_failure
r6,0,330000010,1,330000010,1,r6:path:0:swap_tree_1,
r7,0,800000000,0,800000000,4,r7:path:0:swap_tree_0,physical_failure
r8,0,180000010,1,180000010,1,r8:path:0:swap_tree_1,
r9,0,800000000,0,800000000,3,r9:path:1:swap_tree_1,physical_failure
