request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,800000000,0,800000000,3,r0:path:1:swap_tree_2,physical_failure
r1,0,800000000,0,800000000,3,r1:path:1:swap_tree_1,physical_failure
r10,200000000,480000010,1,280000010,1,r10:path:3:swap_tree_3,
r11,200000000,1000000000,0,800000000,4,r11:path:1:swap_tree_0,physical_failure
r12,200000000,580000010,1,380000010,2,r12:path:2:swap_tree_1,
r13,200000000,1000000000,0,800000000,4,r13:path:1:swap_tree_0,physical_failure
r14,200000000,430000010,1,230000010,1,r14:path:1:swap_tree_3,
r15,200000000,580000010,1,380000010,2,r15:path:2:swap_tree_2,
r16,200000000,1000000000,0,800000000,1,r16:path:2:swap_tree_0,physical_failure
r17,200000000,530000010,1,330000010,1,r17:path:2:swap_tree_4,
r18,200000000,765000000,1,565000000,3,r18:path:0:swap_tree_1,
r19,200000000,480000010,1,280000010,1,r19:path:3:swap_tree_4,
r2,0,180000010,1,180000010,1,r2:path:2:swap_tree_3,
r20,400000000,630000010,1,230000010,1,r20:path:1:swap_tree_4,
r21,400000000,1200000000,0,800000000,0,,
r22,400000000,1200000000,0,800000000,0,,
r23,400000000,1200000000,0,800000000,1,r23:path:2:swap_tree_0,physical_failure
r24,400000000,580000010,1,180000010,1,r24:path:3:swap_tree_1,
r25,400000000,1200000000,0,800000000,0,,
r26,400000000,865000000,1,465000000,2,r26:path:2:swap_tree_3,
r27,400000000,1200000000,0,800000000,0,,
r28,400000000,630000010,1,230000010,1,r28:path:2:swap_tree_0,
r29,400000000,765000000,1,365000000,2,r29:path:2:swap_tree_1,
r3,0,230000010,1,230000010,1,r3:path:1:swap_tree_0,
r30,600000000,1400000000,0,800000000,4,r30:path:2:swap_tree_4,physical_failure
r31,600000000,765000000,1,165000000,1,r31:path:3:swap_tree_0,
r32,600000000,1400000000,0,800000000,3,r32:path:0:swap_tree_1,physical_failure
r33,600000000,965000000,1,365000000,2,r33:path:1:swap_tree_4,
r34,600000000,1400000000,0,800000000,3,r34:path:2:swap_tree_4,physical_failure
r35,600000000,1365000000,1,765000000,4,r35:path:1:swap_tree_2,
r36,600000000,1165000000,1,565000000,3,r36:path:1:swap_tree_3,
r37,600000000,1400000000,0,800000000,3,r37:path:2:swap_tree_1,physical_failure
r38,600000000,1165000000,1,565000000,3,r38:path:1:swap_tree_0,
r39,600000000,765000000,1,165000000,1,r39:path:0:swap_tree_0,
r4,0,730000010,1,730000010,2,r4:path:3:swap_tree_3,
r5,0,765000000,1,765000000,4,r5:path:3:swap_tree_1,
r6,0,480000010,1,480000010,2,r6:path:0:swap_tree_4,
r7,0,230000010,1,230000010,1,r7:path:3:swap_tree_3,
r8,0,480000010,1,480000010,2,r8:path:0:swap_tree_3,
r9,0,430000010,1,430000010,2,r9:path:3:swap_tree_3,
