request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,230000010,1,230000010,1,r0:path:2:swap_tree_1,
r1,0,165000000,1,165000000,1,r1:path:1:swap_tree_1,
r10,200000000,365000000,1,165000000,1,r10:path:1:swap_tree_3,
r11,200000000,565000000,1,365000000,2,r11:path:3:swap_tree_1,
r12,200000000,565000000,1,365000000,2,r12:path:2:swap_tree_1,
r13,200000000,365000000,1,165000000,1,r13:path:0:swap_tree_2,
r14,200000000,430000010,1,230000010,1,r14:path:0:swap_tree_4,
r15,200000000,780000010,1,580000010,3,r15:path:0:swap_tree_2,
r16,200000000,630000010,1,430000010,2,r16:path:0:swap_tree_4,
r17,200000000,1000000000,0,800000000,4,r17:path:1:swap_tree_3,physical_failure
r18,200000000,630000010,1,430000010,2,r18:path:1:swap_tree_3,
r19,200000000,780000010,1,580000010,3,r19:path:1:swap_tree_4,
r2,0,780000010,1,780000010,4,r2:path:0:swap_tree_0,
r20,400000000,630000010,1,230000010,1,r20:path:1:swap_tree_0,
r21,400000000,975000010,1,575000010,3,r21:path:2:swap_tree_0,
r22,400000000,1200000000,0,800000000,4,r22:path:0:swap_tree_1,physical_failure
r23,400000000,630000010,1,230000010,1,r23:path:0:swap_tree_2,
r24,400000000,1200000000,0,800000000,4,r24:path:0:swap_tree_3,physical_failure
r25,400000000,1200000000,0,800000000,4,r25:path:0:swap_tree_1,physical_failure
r26,400000000,1200000000,0,800000000,4,r26:path:0:swap_tree_4,physical_failure
r27,400000000,1180000010,1,780000010,4,r27:path:1:swap_tree_4,
r28,400000000,830000010,1,430000010,2,r28:path:0:swap_tree_3,
r29,400000000,780000010,1,380000010,2,r29:path:0:swap_tree_4,
r3,0,430000010,1,430000010,2,r3:path:0:swap_tree_2,
r30,600000000,1400000000,0,800000000,4,r30:path:3:swap_tree_4,physical_failure
r31,600000000,830000010,1,230000010,1,r31:path:0:swap_tree_3,
r32,600000000,1400000000,0,800000000,4,r32:path:3:swap_tree_1,physical_failure
r33,600000000,1400000000,0,800000000,3,r33:path:0:swap_tree_1,physical_failure
r34,600000000,1400000000,0,800000000,3,r34:path:0:swap_tree_2,physical_failure
r35,600000000,830000010,1,230000010,1,r35:path:1:swap_tree_4,
r36,600000000,975000010,1,375000010,2,r36:path:1:swap_tree_0,
r37,600000000,1400000000,0,800000000,4,r37:path:3:swap_tree_1,physical_failure
r38,600000000,975000010,1,375000010,2,r38:path:1:swap_tree_0,
r39,600000000,1400000000,0,800000000,4,r39:path:1:swap_tree_3,physical_failure
r4,0,565000000,1,565000000,3,r4:path:2:swap_tree_0,
r5,0,365000000,1,365000000,2,r5:path:1:swap_tree_2,
r6,0,800000000,0,800000000,4,r6:path:1:swap_tree_3,physical_failure
r7,0,365000000,1,365000000,2,r7:path:0:swap_tree_1,
r8,0,800000000,0,800000000,4,r8:path:0:swap_tree_3,physical_failure
r9,0,800000000,0,800000000,3,r9:path:2:swap_tree_3,physical_failure
