request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,165000000,1,165000000,1,r0:path:3:swap_tree_1,
r1,0,800000000,0,800000000,4,r1:path:0:swap_tree_2,physical_failure
r10,200000000,765000000,1,565000000,3,r10:path:1:swap_tree_0,
r11,200000000,480000010,1,280000010,1,r11:path:3:swap_tree_2,
r12,200000000,565000000,1,365000000,2,r12:path:3:swap_tree_3,
r13,200000000,430000010,1,230000010,1,r13:path:2:swap_tree_0,
r14,200000000,1000000000,0,800000000,4,r14:path:0:swap_tree_3,physical_failure
r15,200000000,565000000,1,365000000,2,r15:path:3:swap_tree_3,
r16,200000000,1000000000,0,800000000,1,r16:path:3:swap_tree_2,physical_failure
r17,200000000,430000010,1,230000010,1,r17:path:2:swap_tree_2,
r18,200000000,1000000000,0,800000000,4,r18:path:0:swap_tree_1,physical_failure
r19,200000000,1000000000,0,800000000,1,r19:path:0:swap_tree_0,physical_failure
r2,0,800000000,0,800000000,2,r2:path:0:swap_tree_0,physical_failure
r20,400000000,1200000000,0,800000000,0,,
r21,400000000,1200000000,0,800000000,1,r21:path:2:swap_tree_0,physical_failure
r22,400000000,1200000000,0,800000000,0,,
r23,400000000,565000000,1,165000000,1,r23:path:2:swap_tree_0,
r24,400000000,625000010,1,225000010,1,r24:path:3:swap_tree_0,
r25,400000000,1200000000,0,800000000,1,r25:path:2:swap_tree_1,physical_failure
r26,400000000,1200000000,0,800000000,1,r26:path:1:swap_tree_4,physical_failure
r27,400000000,1200000000,0,800000000,1,r27:path:0:swap_tree_4,physical_failure
r28,400000000,680000010,1,280000010,1,r28:path:1:swap_tree_1,
r29,400000000,1200000000,0,800000000,0,,
r3,0,230000010,1,230000010,1,r3:path:3:swap_tree_4,
r30,600000000,1400000000,0,800000000,3,r30:path:0:swap_tree_4,physical_failure
r31,600000000,1400000000,0,800000000,4,r31:path:3:swap_tree_4,physical_failure
r32,600000000,1165000000,1,565000000,3,r32:path:2:swap_tree_3,
r33,600000000,1080000010,1,480000010,2,r33:path:2:swap_tree_2,
r34,600000000,1400000000,0,800000000,0,,
r35,600000000,965000000,1,365000000,2,r35:path:3:swap_tree_0,
r36,600000000,1400000000,0,800000000,3,r36:path:1:swap_tree_4,physical_failure
r37,600000000,965000000,1,365000000,2,r37:path:0:swap_tree_2,
r38,600000000,965000000,1,365000000,2,r38:path:1:swap_tree_4,
r39,600000000,1400000000,0,800000000,2,r39:path:3:swap_tree_1,physical_failure
r4,0,165000000,1,165000000,1,r4:path:1:swap_tree_4,
r5,0,800000000,0,800000000,1,r5:path:3:swap_tree_3,physical_failure
r6,0,800000000,0,800000000,2,r6:path:3:swap_tree_4,physical_failure
r7,0,565000000,1,565000000,3,r7:path:2:swap_tree_4,
r8,0,280000010,1,280000010,1,r8:path:2:swap_tree_2,
r9,0,800000000,0,800000000,0,,
