request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,380000010,1,380000010,2,r0:path:1:swap_tree_0,
r1,0,575000010,1,575000010,3,r1:path:3:swap_tree_0,
r10,200000000,530000010,1,330000010,1,r10:path:0:swap_tree_1,
r11,200000000,980000010,1,780000010,4,r11:path:0:swap_tree_2,
r12,200000000,480000010,1,280000010,1,r12:path:0:swap_tree_1,
r13,200000000,980000010,1,780000010,3,r13:path:2:swap_tree_2,
r14,200000000,1000000000,0,800000000,2,r14:path:0:swap_tree_4,physical_failure
r15,200000000,1000000000,0,800000000,3,r15:path:0:swap_tree_4,physical_failure
r16,200000000,1000000000,0,800000000,3,r16:path:0:swap_tree_1,physical_failure
r17,200000000,430000010,1,230000010,1,r17:path:0:swap_tree_2,
r18,200000000,880000010,1,680000010,3,r18:path:2:swap_tree_0,
r19,200000000,1000000000,0,800000000,2,r19:path:0:swap_tree_1,physical_failure
r2,0,730000010,1,730000010,3,r2:path:2:swap_tree_4,
r20,400000000,930000010,1,530000010,2,r20:path:0:swap_tree_2,
r21,400000000,930000010,1,530000010,2,r21:path:0:swap_tree_1,
r22,400000000,930000010,1,530000010,2,r22:path:2:swap_tree_0,
r23,400000000,1200000000,0,800000000,2,r23:path:0:swap_tree_3,physical_failure
r24,400000000,780000010,1,380000010,2,r24:path:1:swap_tree_1,
r25,400000000,1030000010,1,630000010,3,r25:path:3:swap_tree_2,
r26,400000000,1200000000,0,800000000,1,r26:path:0:swap_tree_1,physical_failure
r27,400000000,880000010,1,480000010,2,r27:path:3:swap_tree_4,
r28,400000000,1200000000,0,800000000,0,,
r29,400000000,1200000000,0,800000000,4,r29:path:2:swap_tree_1,physical_failure
r3,0,180000010,1,180000010,1,r3:path:3:swap_tree_2,
r30,600000000,830000010,1,230000010,1,r30:path:3:swap_tree_1,
r31,600000000,1400000000,0,800000000,3,r31:path:0:swap_tree_2,physical_failure
r32,600000000,830000010,1,230000010,1,r32:path:1:swap_tree_2,
r33,600000000,1180000010,1,580000010,3,r33:path:0:swap_tree_2,
r34,600000000,1400000000,0,800000000,4,r34:path:3:swap_tree_4,physical_failure
r35,600000000,1265000000,1,665000000,2,r35:path:0:swap_tree_4,
r36,600000000,930000010,1,330000010,1,r36:path:2:swap_tree_0,
r37,600000000,1400000000,0,800000000,2,r37:path:0:swap_tree_1,physical_failure
r38,600000000,780000010,1,180000010,1,r38:path:1:swap_tree_1,
r39,600000000,1315000000,1,715000000,1,r39:path:0:swap_tree_1,
r4,0,380000010,1,380000010,2,r4:path:2:swap_tree_3,
r5,0,230000010,1,230000010,1,r5:path:3:swap_tree_4,
r6,0,180000010,1,180000010,1,r6:path:0:swap_tree_2,
r7,0,680000010,1,680000010,3,r7:path:0:swap_tree_4,
r8,0,180000010,1,180000010,1,r8:path:0:swap_tree_2,
r9,0,800000000,0,800000000,2,r9:path:0:swap_tree_4,physical_failure
