20,6,True,1786,1,11,"Counter({(n18, n15, n3, n7): 812, (n18, n31, n6, n7): 493, (n18, n31, n22, n7): 270, (n18, n43, n8, n9, n7): 48, (n18, n31, n3, n7): 45, (n18, n28, n31, n6, n7): 45, (n18, n28, n31, n22, n7): 35, (n18, n28, n31, n3, n7): 15, (n18, n15, n4, n9, n7): 11, (n18, n15, n13, n3, n7): 10, (n18, n15, n3, n22, n7): 2})"
20,7,True,2060,0,11,"Counter({(n18, n15, n3, n7): 912, (n18, n31, n6, n7): 600, (n18, n31, n22, n7): 259, (n18, n43, n8, n9, n7): 86, (n18, n28, n31, n6, n7): 67, (n18, n31, n3, n7): 51, (n18, n28, n31, n3, n7): 40, (n18, n28, n31, n22, n7): 16, (n18, n15, n13, n3, n7): 12, (n18, n15, n4, n9, n7): 12, (n18, n15, n3, n22, n7): 5})"
20,8,True,2372,0,9,"Counter({(n18, n15, n3, n7): 1114, (n18, n31, n6, n7): 844, (n18, n31, n22, n7): 143, (n18, n28, n31, n6, n7): 81, (n18, n43, n8, n9, n7): 79, (n18, n31, n3, n7): 76, (n18, n28, n31, n3, n7): 17, (n18, n28, n31, n22, n7): 17, (n18, n15, n3, n22, n7): 1})"
20,9,True,2472,2,11,"Counter({(n18, n15, n3, n7): 1398, (n18, n31, n6, n7): 372, (n18, n43, n8, n9, n7): 355, (n18, n31, n22, n7): 217, (n18, n28, n31, n22, n7): 40, (n18, n31, n3, n7): 37, (n18, n28, n31, n6, n7): 29, (n18, n28, n31, n3, n7): 18, (n18, n15, n4, n9, n7): 3, (n18, n15, n3, n22, n7): 2, (n18, n31, n22, n3, n7): 1})"
20,10,True,2830,0,11,"Counter({(n18, n15, n3, n7): 1354, (n18, n31, n6, n7): 864, (n18, n31, n22, n7): 275, (n18, n31, n3, n7): 96, (n18, n28, n31, n6, n7): 81, (n18, n43, n8, n9, n7): 79, (n18, n28, n31, n22, n7): 36, (n18, n28, n31, n3, n7): 27, (n18, n15, n3, n22, n7): 7, (n18, n15, n13, n3, n7): 6, (n18, n15, n4, n9, n7): 5})"
30,1,False,178,1080,1,"Counter({(n18, n15, n3, n7): 178})"
30,2,False,373,893,1,"Counter({(n18, n15, n3, n7): 373})"
30,3,False,559,923,1,"Counter({(n18, n15, n3, n7): 559})"
30,4,False,753,811,1,"Counter({(n18, n15, n3, n7): 753})"
30,5,False,950,779,1,"Counter({(n18, n15, n3, n7): 950})"
30,6,False,1139,738,1,"Counter({(n18, n15, n3, n7): 1139})"
30,7,False,1329,705,1,"Counter({(n18, n15, n3, n7): 1329})"
30,8,False,1519,670,1,"Counter({(n18, n15, n3, n7): 1519})"
30,9,False,1711,608,1,"Counter({(n18, n15, n3, n7): 1711})"
30,10,False,1883,592,1,"Counter({(n18, n15, n3, n7): 1883})"
30,1,True,178,1080,1,"Counter({(n18, n15, n3, n7): 178})"
30,2,True,614,155,17,"Counter({(n18, n15, n3, n7): 158, (n18, n43, n8, n9, n7): 110, (n18, n31, n6, n7): 72, (n18, n15, n4, n9, n7): 66, (n18, n28, n31, n22, n7): 44, (n18, n28, n31, n6, n7): 43, (n18, n28, n31, n3, n7): 30, (n18, n15, n13, n3, n7): 30, (n18, n31, n22, n7): 20, (n18, n15, n3, n22, n7): 14, (n18, n31, n3, n7): 13, (n18, n31, n1, n5, n7): 5, (n18, n31, n3, n22, n7): 3, (n18, n31, n4, n9, n7): 3, (n18, n31, n22, n3, n7): 1, (n18, n31, n8, n9, n7): 1, (n18, n31, n49, n45, n7): 1})"
30,3,True,953,48,17,"Counter({(n18, n15, n3, n7): 208, (n18, n43, n8, n9, n7): 160, (n18, n31, n6, n7): 127, (n18, n28, n31, n6, n7): 95, (n18, n15, n4, n9, n7): 81, (n18, n28, n31, n22, n7): 62, (n18, n15, n3, n22, n7): 53, (n18, n15, n13, n3, n7): 44, (n18, n31, n22, n7): 38, (n18, n28, n31, n3, n7): 32, (n18, n31, n22, n3, n7): 20, (n18, n31, n3, n7): 16, (n18, n31, n4, n9, n7): 5, (n18, n31, n3, n22, n7): 4, (n18, n31, n8, n9, n7): 4, (n18, n31, n1, n5, n7): 3, (n18, n31, n13, n3, n7): 1})"
30,4,True,1260,20,15,"Counter({(n18, n15, n3, n7): 270, (n18, n43, n8, n9, n7): 213, (n18, n31, n6, n7): 202, (n18, n28, n31, n6, n7): 120, (n18, n15, n4, n9, n7): 90, (n18, n28, n31, n22, n7): 83, (n18, n15, n13, n3, n7): 68, (n18, n31, n22, n7): 67, (n18, n15, n3, n22, n7): 57, (n18, n31, n3, n7): 31, (n18, n31, n22, n3, n7): 29, (n18, n28, n31, n3, n7): 23, (n18, n31, n3, n22, n7): 4, (n18, n31, n8, n9, n7): 2, (n18, n31, n13, n3, n7): 1})"
30,5,True,1574,4,13,"Counter({(n18, n15, n3, n7): 369, (n18, n43, n8, n9, n7): 246, (n18, n31, n6, n7): 231, (n18, n28, n31, n6, n7): 190, (n18, n31, n22, n7): 113, (n18, n15, n3, n22, n7): 108, (n18, n28, n31, n22, n7): 94, (n18, n15, n4, n9, n7): 90, (n18, n15, n13, n3, n7): 55, (n18, n31, n3, n7): 30, (n18, n31, n22, n3, n7): 24, (n18, n28, n31, n3, n7): 22, (n18, n31, n3, n22, n7): 2})"
30,6,True,1929,9,17,"Counter({(n18, n15, n3, n7): 607, (n18, n43, n8, n9, n7): 305, (n18, n31, n22, n7): 230, (n18, n31, n6, n7): 224, (n18, n28, n31, n22, n7): 170, (n18, n15, n4, n9, n7): 81, (n18, n28, n31, n6, n7): 75, (n18, n15, n3, n22, n7): 65, (n18, n31, n3, n7): 64, (n18, n15, n13, n3, n7): 57, (n18, n28, n31, n3, n7): 20, (n18, n31, n22, n3, n7): 12, (n18, n31, n3, n22, n7): 8, (n18, n31, n1, n5, n7): 4, (n18, n43, n16, n9, n7): 4, (n18, n31, n8, n9, n7): 2, (n18, n31, n4, n9, n7): 1})"
30,7,True,2291,3,13,"Counter({(n18, n15, n3, n7): 812, (n18, n43, n8, n9, n7): 377, (n18, n31, n6, n7): 366, (n18, n31, n22, n7): 208, (n18, n28, n31, n6, n7): 204, (n18, n28, n31, n22, n7): 124, (n18, n31, n3, n7): 42, (n18, n15, n3, n22, n7): 39, (n18, n15, n4, n9, n7): 39, (n18, n15, n13, n3, n7): 33, (n18, n28, n31, n3, n7): 32, (n18, n31, n22, n3, n7): 12, (n18, n31, n3, n22, n7): 3})"
30,8,True,2587,1,13,"Counter({(n18, n15, n3, n7): 925, (n18, n31, n6, n7): 471, (n18, n43, n8, n9, n7): 361, (n18, n28, n31, n6, n7): 294, (n18, n31, n22, n7): 148, (n18, n28, n31, n22, n7): 136, (n18, n15, n3, n22, n7): 69, (n18, n31, n3, n7): 49, (n18, n15, n4, n9, n7): 47, (n18, n28, n31, n3, n7): 38, (n18, n31, n22, n3, n7): 26, (n18, n15, n13, n3, n7): 21, (n18, n31, n3, n22, n7): 2})"
30,9,True,2966,1,12,"Counter({(n18, n15, n3, n7): 1226, (n18, n31, n6, n7): 699, (n18, n28, n31, n6, n7): 359, (n18, n43, n8, n9, n7): 318, (n18, n31, n22, n7): 152, (n18, n28, n31, n22, n7): 52, (n18, n31, n3, n7): 45, (n18, n28, n31, n3, n7): 36, (n18, n15, n3, n22, n7): 35, (n18, n15, n4, n9, n7): 24, (n18, n15, n13, n3, n7): 19, (n18, n31, n22, n3, n7): 1})"
30,10,True,3256,1,12,"Counter({(n18, n15, n3, n7): 1414, (n18, n31, n6, n7): 833, (n18, n43, n8, n9, n7): 324, (n18, n28, n31, n6, n7): 316, (n18, n31, n22, n7): 173, (n18, n31, n3, n7): 83, (n18, n28, n31, n3, n7): 47, (n18, n28, n31, n22, n7): 41, (n18, n15, n4, n9, n7): 10, (n18, n15, n13, n3, n7): 9, (n18, n15, n3, n22, n7): 5, (n18, n31, n3, n22, n7): 1})"
