request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,580000010,1,580000010,3,r0:path:0:swap_tree_0,
r1,0,625000010,1,625000010,3,r1:path:1:swap_tree_0,
r10,200000000,580000010,1,380000010,2,r10:path:0:swap_tree_0,
r11,200000000,580000010,1,380000010,2,r11:path:0:swap_tree_4,
r12,200000000,580000010,1,380000010,2,r12:path:1:swap_tree_3,
r13,200000000,365000000,1,165000000,1,r13:path:2:swap_tree_1,
r14,200000000,1000000000,0,800000000,4,r14:path:0:swap_tree_0,physical_failure
r15,200000000,625000010,1,425000010,2,r15:path:1:swap_tree_0,
r16,200000000,965000000,1,765000000,4,r16:path:0:swap_tree_3,
r17,200000000,625000010,1,425000010,2,r17:path:2:swap_tree_0,
r18,200000000,1000000000,0,800000000,3,r18:path:0:swap_tree_3,physical_failure
r19,200000000,430000010,1,230000010,1,r19:path:0:swap_tree_1,
r2,0,430000010,1,430000010,2,r2:path:0:swap_tree_4,
r20,400000000,830000010,1,430000010,2,r20:path:1:swap_tree_2,
r21,400000000,1200000000,0,800000000,4,r21:path:3:swap_tree_0,physical_failure
r22,400000000,1165000000,1,765000000,4,r22:path:3:swap_tree_4,
r23,400000000,965000000,1,565000000,3,r23:path:3:swap_tree_1,
r24,400000000,1030000010,1,630000010,3,r24:path:0:swap_tree_3,
r25,400000000,1200000000,0,800000000,4,r25:path:1:swap_tree_3,physical_failure
r26,400000000,580000010,1,180000010,1,r26:path:0:swap_tree_1,
r27,400000000,730000010,1,330000010,1,r27:path:0:swap_tree_1,
r28,400000000,1200000000,0,800000000,4,r28:path:0:swap_tree_0,physical_failure
r29,400000000,830000010,1,430000010,2,r29:path:1:swap_tree_1,
r3,0,160000000,1,160000000,1,r3:path:1:swap_tree_0,
r30,600000000,1030000010,1,430000010,2,r30:path:1:swap_tree_0,
r31,600000000,1030000010,1,430000010,2,r31:path:1:swap_tree_2,
r32,600000000,830000010,1,230000010,1,r32:path:0:swap_tree_2,
r33,600000000,1365000000,1,765000000,4,r33:path:1:swap_tree_4,
r34,600000000,1365000000,1,765000000,4,r34:path:1:swap_tree_4,
r35,600000000,830000010,1,230000010,1,r35:path:0:swap_tree_3,
r36,600000000,1030000010,1,430000010,2,r36:path:1:swap_tree_4,
r37,600000000,1400000000,0,800000000,4,r37:path:0:swap_tree_1,physical_failure
r38,600000000,1400000000,0,800000000,4,r38:path:2:swap_tree_4,physical_failure
r39,600000000,765000000,1,165000000,1,r39:path:1:swap_tree_1,
r4,0,160000000,1,160000000,1,r4:path:0:swap_tree_0,
r5,0,430000010,1,430000010,2,r5:path:2:swap_tree_2,
r6,0,430000010,1,430000010,2,r6:path:0:swap_tree_1,
r7,0,225000010,1,225000010,1,r7:path:1:swap_tree_0,
r8,0,365000000,1,365000000,2,r8:path:3:swap_tree_0,
r9,0,800000000,0,800000000,4,r9:path:1:swap_tree_1,physical_failure
